id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21329212,Big & Clean Apartment.,62402876,Vicent,QUATRE CARRERES,EN CORTS,39.45607,-0.37274,Entire home/apt,160,3,42,2024-06-03,0.50,1,69,8,VT-38942-V
21330807,"Habitación,Facultades,Centro,Bares,Restaurantes,M.",154425194,Francis,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.48006,-0.36044,Private room,190,1,0,,,2,339,0,
21396114,City Center Valencia,90952271,Francisco Goig,EXTRAMURS,LA ROQUETA,39.46627,-0.37948,Entire home/apt,,3,262,2024-09-01,3.14,4,65,63,VT-43959-V
21396577,HOME VALENCIA BEACH. Tu casa en Valencia,155005970,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46571,-0.32687,Entire home/apt,115,2,229,2024-08-29,2.73,1,10,42,VT-43533-V
21409330,"Doble, private lovely room",36265067,Say,BENIMACLET,BENIMACLET,39.48424,-0.36199,Private room,,2,92,2024-06-02,1.09,3,0,5,
21435651,LOFT Romántico A 100 metros del MAR,155391338,Gemma,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47422,-0.32812,Entire home/apt,76,2,310,2024-09-17,3.72,3,49,49,
21469656,Cosy Flat in Valencia With  Wi-Fi,37494599,Ala,L'OLIVERETA,NOU MOLES,39.47307,-0.39815,Entire home/apt,55,5,78,2024-09-13,0.94,1,318,13,
21478999,Tranquila y céntrica piso con balcón,24367730,Luz,EL PLA DEL REAL,JAUME ROIG,39.47987,-0.36137,Private room,38,2,78,2024-09-02,0.95,14,78,20,
21480493,Doble Asian style room +WiFi in Benimaclet,36265067,Say,BENIMACLET,BENIMACLET,39.48615,-0.36184,Private room,35,3,108,2024-08-28,1.31,3,73,8,
21484897,Estudio en finca monumental 1E,137557003,Francisco,CIUTAT VELLA,LA SEU,39.47598,-0.37889,Entire home/apt,50,28,113,2024-09-03,1.35,18,227,12,
21548819,NICE HOUSE WITH POOL IN VALENCIA BEACH.,535881,Vicente,POBLATS MARITIMS,LA MALVA-ROSA,39.47708,-0.32727,Entire home/apt,353,1,166,2024-09-10,2.11,4,299,35,VT-45144-V
21557123,LOFT-A con terraza entre Oceanographic y Ruzafa,156749458,Alexandra,QUATRE CARRERES,MONT-OLIVET,39.45651,-0.36667,Entire home/apt,68,2,310,2024-09-16,3.72,4,207,38,VT-43200-V
21557692,LOFT-B con terraza/entre Oceanographic +Ruzafa,156749458,Alexandra,QUATRE CARRERES,MONT-OLIVET,39.45651,-0.36667,Entire home/apt,78,2,343,2024-09-11,4.10,4,201,45,VT-43200-V
21557900,LOFT-C SUPER COOL entre Oceanographic y Ruzafa,156749458,Alexandra,QUATRE CARRERES,MONT-OLIVET,39.45651,-0.36667,Entire home/apt,85,2,287,2024-08-28,3.43,4,199,42,VT-43199-V
21558373,LOFT-D  con terraza entre Oceanographic y Ruzafa,156749458,Alexandra,QUATRE CARRERES,MONT-OLIVET,39.45651,-0.36667,Entire home/apt,70,2,274,2024-09-17,3.27,4,0,32,VT-43199-V
21574372,A (va026) Th Ático comedias.,97229818,Travel Habitat,CIUTAT VELLA,LA XEREA,39.4727,-0.37141,Entire home/apt,236,1,19,2022-11-22,0.25,47,77,0,AT 41766 V
21613747,Coqueto apartamento en Ruzafa - AC y wifi rapido,17881851,Harald,L'EIXAMPLE,RUSSAFA,39.4623,-0.37242,Entire home/apt,156,5,108,2024-09-16,1.30,4,227,18,22000/2018/28341
21630595,Apartamento Maravilloso. Centro de Valencia (WIFI),157381973,Jose Luis,CIUTAT VELLA,EL CARME,39.47597,-0.38346,Entire home/apt,210,2,302,2024-09-06,3.81,5,57,61,VT-43570-V
21644545,Apart.en Ciudad de Ciencias y cerca playa +Parking,106423765,Ramon,QUATRE CARRERES,LA PUNTA,39.4539732813354,-0.3455866493767475,Entire home/apt,99,30,87,2024-08-30,1.05,13,179,5,
21646023,"Nice, near beach, ciencias, and connected center.",157536803,Jose,CAMINS AL GRAU,LA CREU DEL GRAU,39.46096,-0.33973,Entire home/apt,169,59,55,2023-04-04,0.70,1,89,0,
21690558,APARTAMENTO EN BOTÁNICO • CENTRO junto Río Turia,16405625,Maria Jose,EXTRAMURS,EL BOTANIC,39.47874971308514,-0.38553401827812195,Entire home/apt,120,5,35,2024-07-26,0.44,1,323,5,
21756844,Apartamento Marítimo C,4945920,Isabel,CAMINS AL GRAU,AIORA,39.4649,-0.3402,Entire home/apt,53,30,25,2024-08-22,1.87,4,27,23,
21779292,Cosy Apartment in Perfect Location on Turia Garden,13674652,Victor,CAMINS AL GRAU,PENYA-ROJA,39.4649,-0.35733,Entire home/apt,150,15,5,2022-12-05,0.07,2,230,0,
21785229,"Heerlijk licht appartement 550mtr vh strand, Wifi",112521012,Steven & Leonie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46632,-0.33091,Entire home/apt,125,4,46,2024-09-06,0.60,2,49,14,VT-45107-V
21792273,TURIA CENTR,153072572,Tangerine,LA SAIDIA,MORVEDRE,39.48363,-0.37555,Entire home/apt,580,3,51,2024-08-01,0.62,8,29,10,
21798337,Penthouse with terrace Valencia Center - Ruzafa,3823556,Carolina,L'EIXAMPLE,RUSSAFA,39.46224,-0.37176,Entire home/apt,250,2,90,2020-02-29,1.09,1,17,0,VT-42560-V
21824519,Antiguo Reino,83066665,SingularStays,QUATRE CARRERES,MONT-OLIVET,39.46054,-0.36692,Entire home/apt,94,1,9,2024-06-11,0.12,116,253,2,AT-42056-V
21834884,Old Town Flat + Wi-Fi + Parking + Supermarket,211991268,ValenciaGUEST,CIUTAT VELLA,EL PILAR,39.47185,-0.38144,Entire home/apt,229,2,235,2024-09-16,2.85,83,145,42,VT-43666-V
21857008,Complete apartment near City of Cience in Valencia,159426646,Valencia Apartment,ALGIROS,CIUTAT JARDI,39.46906,-0.34524,Entire home/apt,110,3,80,2024-09-11,0.98,1,228,15,VT-38156-V
21871269,Beautiful apartment in the center of the Old Town,3037592,Andrey&Sasha,CIUTAT VELLA,EL CARME,39.4771,-0.38055,Entire home/apt,75,2,284,2024-09-02,3.44,1,127,60,VT-44580-V
21936011,"Apartamento dúplex,  cerca del centro de Valencia.",160049958,Jose,QUATRE CARRERES,EN CORTS,39.45913,-0.3703,Entire home/apt,95,2,71,2024-08-22,0.87,1,303,26,VT-43626-V
21940679,Apartamiento luz de maria MDPF,129530942,Amanda De Fatima,QUATRE CARRERES,LA PUNTA,39.45325,-0.34332,Entire home/apt,250,1,0,,,2,0,0,
22040614,Grand appartement calme avec terrasse,7697345,Francisco,CIUTAT VELLA,EL PILAR,39.47198,-0.38209,Entire home/apt,198,4,56,2024-07-04,0.71,1,307,8,VT-46529-V
22043955,Calm Company,61284117,Little Grasshopper,POBLATS MARITIMS,LA MALVA-ROSA,39.47561,-0.32928,Entire home/apt,92,1,41,2024-03-21,1.10,5,285,13,VT-45845-V
22046427,Musico 1 Turia Gardens,12044109,Invalencia Flats,CIUTAT VELLA,LA XEREA,39.47572,-0.37055,Entire home/apt,205,1,115,2024-08-16,1.40,28,188,18,AT-42270V
22059946,moderno apartamento en ciudad de las ciencias.WIFI,81526760,Irene Y Juan,CAMINS AL GRAU,LA CREU DEL GRAU,39.46421,-0.34923,Entire home/apt,107,4,193,2024-08-27,2.41,1,33,29,VT-44045-V
22063648,Apartamento Centro Valencia,161161566,Nuria,L'EIXAMPLE,RUSSAFA,39.46312,-0.36973,Entire home/apt,,1,65,2024-07-23,0.79,1,2,11,
22093486,"Bohemian Benimaclet, perfect for centre & beach:",140571271,Liam,BENIMACLET,BENIMACLET,39.48535,-0.35648,Private room,32,3,170,2024-09-05,2.11,2,29,43,
22093727,"Bohemian Benimaclet, perfect for city & beach::",140571271,Liam,BENIMACLET,BENIMACLET,39.48574,-0.35631,Private room,26,3,93,2024-08-30,1.15,2,38,28,
22116690,⭐️Best Valencia Beach Flat♜Historic Area♜next➤Beach,1315486,Roy,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47086,-0.32979,Entire home/apt,90,1,43,2024-01-31,0.62,12,274,2,VT-45718-V
22117477,Fantastic ! 👍 A la LUNA de VALèNCIA & VT-45528-V,161554893,Javier,CAMPANAR,EL CALVARI,39.48775,-0.38866,Entire home/apt,85,7,67,2024-09-16,0.85,1,168,13,VT-45528-V
22146196,"Habitación cómoda, buena ubicación",73398034,Aida Lorena,CAMINS AL GRAU,AIORA,39.46488,-0.33974,Private room,30,1,66,2024-09-15,0.80,1,48,29,
22173521,Apartment next to BIOPARC,4322082,Veronika,L'OLIVERETA,NOU MOLES,39.46969,-0.40292,Entire home/apt,93,4,162,2024-08-20,1.99,2,79,10,VT-46015V
22201608,"APARTAMENTO 2 HABITACIONES, CIUTAT VELLA-EL CARMEN",123234023,Palacio De Rojas,CIUTAT VELLA,EL CARME,39.4763,-0.38085,Entire home/apt,274,1,5,2024-04-25,0.14,9,97,1,AT-34628-V
22201609,"PENTHOUSE WITH PRIVATE TERRACE ,EL CARMEN",123234023,Palacio De Rojas,CIUTAT VELLA,EL CARME,39.47629,-0.38117,Entire home/apt,274,1,10,2023-04-07,0.23,9,52,0,AT-39461-V
22201610,DÚPLEX DE 1 HABITACIÓN EN EL CARMEN- CIUTAT VELLA,123234023,Palacio De Rojas,CIUTAT VELLA,EL CARME,39.4763,-0.38085,Entire home/apt,201,1,1,2021-10-12,0.03,9,76,0,AT-34635-V
22201612,DÚPLEX DE 2 HABITACIONES EL CARMEN-CIUTAT VELLA,123234023,Palacio De Rojas,CIUTAT VELLA,EL CARME,39.4763,-0.38085,Entire home/apt,344,1,3,2024-02-22,0.09,9,60,1,AT-39459-V
22243476,COOL ARTIST APARTMENT. L’EIXAMPLE DISTRICT,162535901,Tom,L'EIXAMPLE,RUSSAFA,39.4641,-0.37001,Entire home/apt,156,1,111,2024-09-07,1.37,1,334,16,VT-43693-V
22271993,Casa a 50 metros de la playa de la Malvarrosa.,162758888,Jose Luis,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47381,-0.32628,Entire home/apt,,11,161,2024-09-11,1.97,1,66,34,
22301249,COZY APARTMENT IN VALENCIA CENTRE WIFI,115497899,José Vicente,L'EIXAMPLE,RUSSAFA,39.46271,-0.36738,Entire home/apt,129,3,99,2024-08-27,1.24,2,127,26,VT-42239-V
22303828,apartamento Sol y Playa,22772079,Lusi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46653,-0.33237,Entire home/apt,84,3,284,2024-08-30,3.59,2,15,61,
22305788,"Cozy apartment near the center, Torres de Serrano",163059049,Evgeniia,LA SAIDIA,MORVEDRE,39.4858,-0.37602,Entire home/apt,138,1,119,2024-05-31,1.46,1,59,11,VT-42180-V
22307001,DUPLEX en CASA TIPICA  próximo a la playa,110513745,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47464,-0.33126,Entire home/apt,152,1,124,2024-09-10,1.52,1,344,22,VT-40127-V
22331498,Modern apartament in Sciencie & Art wifi,163272308,Salvador,CAMINS AL GRAU,PENYA-ROJA,39.46174,-0.35306,Entire home/apt,114,2,137,2024-08-29,1.67,1,71,17,VT-45399-V
22381909,Modern industrial apartment in Valencia Center,163674275,Amparo,CIUTAT VELLA,EL CARME,39.47903,-0.37932,Entire home/apt,139,2,294,2024-09-17,3.60,1,155,50,VT-43362-V
22398828,Apto. cerca PLAYA y PUERTO de Valencia con altillo,163830615,Judith,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4645,-0.3306,Entire home/apt,103,3,52,2024-08-03,0.64,2,83,4,VT-44165-V
22407628,Sunny apartment in the heart of Valencia,8909651,Eduardo,CIUTAT VELLA,EL MERCAT,39.47362,-0.3783,Entire home/apt,130,4,245,2024-08-30,3.00,1,82,36,
22409066,CASUAL HOUSE,164034271,Pilar,POBLATS DEL NORD,CARPESA,39.51585,-0.37786,Entire home/apt,400,2,23,2021-11-07,0.29,1,60,0,VT-44477-V
22429742,"Acogedor apartamento en el Carmen, centro Valencia",164272455,Vic & Patri,CIUTAT VELLA,LA SEU,39.47609,-0.37375,Entire home/apt,146,2,322,2024-09-09,3.94,1,155,73,VT-44484-V
22430429,Anelsa Ruzafa 2. Your Urban Getaway!,45522348,Anelsa,L'EIXAMPLE,RUSSAFA,39.46231,-0.37506,Entire home/apt,169,2,344,2024-09-14,4.34,5,33,56,VT-38588-V
22467266,Estudio en pleno corazón de Valencia 1B,137557003,Francisco,CIUTAT VELLA,EL CARME,39.47709,-0.37905,Entire home/apt,55,32,115,2024-07-29,1.41,18,260,5,
22469911,LUXURIOUS AND ALLURING HOME IN HISTORIC TOWN,1145189,Maria Mercedes,LA SAIDIA,TRINITAT,39.47821,-0.37108,Entire home/apt,189,2,69,2024-07-08,0.85,4,159,1,VT-33837
22481641,"Tu hogar en Valencia (:
Everything you need",26785098,Eduardo,L'EIXAMPLE,RUSSAFA,39.46278,-0.3734,Entire home/apt,,4,78,2024-05-08,0.96,1,0,8,VT-41703-V
22503469,"M House Loft with Terrace Close to Port, Beach and Subway",56188208,Rafa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46426,-0.33145,Entire home/apt,343,3,260,2024-09-07,3.23,5,291,45,VT-44123-V
22521497,Casa luminosa en el mercado central  VT44915V,67184747,Carlos,CIUTAT VELLA,EL MERCAT,39.47489,-0.37887,Entire home/apt,121,3,205,2024-08-14,2.57,10,16,31,VT-44915-V
22525510,Apartamento céntrico y funcional,27608070,Gabriel,EXTRAMURS,LA PETXINA,39.47262,-0.38642,Entire home/apt,118,2,41,2024-08-08,0.52,1,60,7,
22556683,Super céntrico /Casco antiguo. Zona muy tranquila.,165751194,Rosario Y Raúl,CIUTAT VELLA,LA XEREA,39.47265,-0.37203,Entire home/apt,474,6,169,2024-08-26,2.10,1,314,28,
22580162,Apartamento céntrico de Toté (WIFI),165995971,M. Jose,L'EIXAMPLE,RUSSAFA,39.46492,-0.37579,Entire home/apt,141,4,18,2024-06-26,0.23,1,99,1,VT/42073-V
22582945,9.Habitación Doble con Terraza Mercado Central,33806568,Jorge,CIUTAT VELLA,EL MERCAT,39.473,-0.37945,Private room,44,2,501,2024-09-03,6.15,17,90,90,VT-45131-V
22595109,Precioso Ático con piscina en Valencia,166179909,Sonia,POBLATS DE L'OEST,BENIFERRI,39.49379,-0.40623,Entire home/apt,464,5,4,2019-08-29,0.05,1,83,0,
22596700,Baja Flat · Baja Flat,12044109,Invalencia Flats,CIUTAT VELLA,EL CARME,39.4779,-0.38059,Entire home/apt,124,1,90,2024-07-18,1.14,28,266,17,AT-42610-V
22609872,"Nice flat in Valencia, great location!",166377387,Cindy,CAMINS AL GRAU,ALBORS,39.46921,-0.35206,Entire home/apt,86,2,10,2023-07-22,0.16,1,0,0,
22641832,Casa acogedora cerca de la playa,53845919,Esther,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46496,-0.33,Entire home/apt,60,2,236,2024-09-02,2.91,3,296,49,
22648295,SORNELLS-RUZAFA,140263819,Mar,L'EIXAMPLE,RUSSAFA,39.46112,-0.37185,Entire home/apt,133,2,57,2024-04-14,0.71,4,91,6,VT-44554-V
22665278,Duplex-penthouse (atico) with terrace in El Carmen,19776958,Nicolas,CIUTAT VELLA,EL PILAR,39.47516,-0.38104,Entire home/apt,306,5,38,2024-08-23,0.48,1,68,9,
22665932,Piso GranTerraza,73028433,Manuel,JESUS,SANT MARCEL.LI,39.44299,-0.39367,Entire home/apt,88,2,140,2024-09-01,1.73,1,35,27,
22669226,casa tipica valenciana de tres plantas,143564693,Paloma,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46772,-0.33144,Entire home/apt,83,3,149,2024-09-15,1.85,2,240,33,VT-43779-V
22677603,ApartUP Gulliver Kids Wifi+Pool+Prk+AC,14182776,Alberto,CAMINS AL GRAU,PENYA-ROJA,39.46287,-0.35593,Entire home/apt,210,1,93,2024-04-16,1.20,62,0,14,AT-42139-V
22678785,Beautiful apartment in Jardines del Turia-Canovas,167135598,Emile,L'EIXAMPLE,LA GRAN VIA,39.46359,-0.36272,Entire home/apt,170,2,152,2024-09-14,1.89,1,172,30,VT-47018-V
22686405,Stroll to the Beach at El Cabañal from a Unique House,56188208,Rafa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46556,-0.33045,Entire home/apt,342,4,286,2024-08-26,3.57,5,311,40,VT-44122-V
22766679,La Tenda BeachHouse,168159161,Marisol,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46913,-0.33031,Entire home/apt,150,2,173,2023-09-04,2.17,1,333,0,VT-40403-V
22789530,Valencia Chill Spot,75284678,Francisco Javier,L'OLIVERETA,LA FONTSANTA,39.466371248842826,-0.4098564899267044,Private room,28,1,20,2024-08-18,0.25,2,352,10,
22792312,King room with private bathroom and entry,912132,David & Frank,CAMPANAR,LES TENDETES,39.48318,-0.38475,Private room,55,2,160,2024-09-14,2.02,1,35,52,
22793840,Large bedroom with 150 cm bed and private bathroom,79305738,Sean,POBLATS MARITIMS,LA MALVA-ROSA,39.4807946,-0.3268225,Private room,60,2,53,2024-09-01,2.05,2,342,22,
22819926,"Small Studio, in the heart of the city",2312930,Celso,L'EIXAMPLE,RUSSAFA,39.45912,-0.37672,Entire home/apt,74,3,119,2024-08-28,1.47,2,51,4,VT-46274-V
22820775,Aloha Apartment Center Valencia with terrace,88645717,Sergi,EXTRAMURS,EL BOTANIC,39.47313,-0.38405,Entire home/apt,131,3,325,2024-09-12,4.04,1,273,58,VT-44361-V
22822843,"El Carmen two-bedroom, seasonal rental",41141368,Lauri,CIUTAT VELLA,EL MERCAT,39.47481,-0.37855,Entire home/apt,90,30,46,2024-07-30,0.59,1,126,6,
22827732,Ático Abuhardillado del Siglo XVI con 2 Terrazas,3744401,Jose,CIUTAT VELLA,EL MERCAT,39.47494,-0.37905,Entire home/apt,,4,122,2024-09-07,1.55,2,8,21,
22848092,ESPECTACULAR APARTAMENTO EN EL CENTRO DE VALENCIA.,5451704,Jacobo,L'EIXAMPLE,EL PLA DEL REMEI,39.47178,-0.36625,Entire home/apt,166,2,397,2024-09-01,4.96,1,18,64,REG VT-45391-V
22854537,Apartamento Playa del Cabanyal,72265286,Lola,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47200260979512,-0.3264457718897771,Entire home/apt,140,5,107,2024-09-11,1.35,2,8,27,
22871977,8.Habitación Doble Mercado Central,33806568,Jorge,CIUTAT VELLA,EL PILAR,39.47475,-0.38144,Private room,43,2,422,2024-08-30,5.26,17,109,80,VT-45131-V
22881789,In the Heart of the Historic Center,169321483,Jean Pierre,CIUTAT VELLA,LA SEU,39.47799,-0.37656,Entire home/apt,315,1,185,2024-08-11,2.34,2,188,11,VT-36256-V
22884096,JL Artes y Ciencias -RECOGIDA EN AEROPUERTO,169344339,Jl,CAMINS AL GRAU,LA CREU DEL GRAU,39.45907,-0.34205,Entire home/apt,299,2,32,2024-03-04,0.40,2,111,3,VT-44891-V
22892098,Duplex cerca de la playa,52574981,Hello,POBLATS MARITIMS,BETERO,39.4698,-0.33608,Entire home/apt,,5,18,2024-08-24,0.24,6,0,3,
22898007,Splendid house in Valencia,9666115,Federica,CIUTAT VELLA,LA SEU,39.47646,-0.37775,Entire home/apt,220,2,27,2024-05-07,0.34,2,0,1,VT-42893-V
22904588,Design&Relax~2Terrazas~Wifi ~Ciudad Artes Ciencias,19257139,Carmen Alina,CAMINS AL GRAU,LA CREU DEL GRAU,39.46195,-0.34624,Entire home/apt,79,3,290,2024-09-17,3.61,1,138,54,VT-42528-V
22911071,Acogedor apartamento | Cozy apartment,69252058,Marta,QUATRE CARRERES,EN CORTS,39.45256,-0.37213,Entire home/apt,156,1,183,2024-09-15,2.30,1,298,4,VT-44095-V
22918529,✦ Acogedor Estudio Loft ✦,1342781,Jose,ALGIROS,LA CARRASCA,39.47869,-0.35168,Entire home/apt,79,2,289,2024-09-17,3.59,2,298,77,
22931286,City Center Ático 360,169819988,Rafael,CIUTAT VELLA,LA XEREA,39.47259,-0.37206,Entire home/apt,,2,4,2021-10-06,0.06,1,0,0,VT 33506 V
22933406,Apartamento con encanto. Céntrico. Opción Parking.,17493319,Juan,CIUTAT VELLA,SANT FRANCESC,39.46939,-0.3808,Entire home/apt,82,3,319,2024-09-01,3.96,4,121,59,
22941651,Playa Malvarrosa 50m de la playa.Limpieza incluida,159120826,Diana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47362,-0.3265,Entire home/apt,,4,53,2024-09-08,0.70,1,2,8,
22953251,Loft Lonja de la Seda P6,137557003,Francisco,CIUTAT VELLA,LA SEU,39.47476,-0.37683,Entire home/apt,50,32,89,2024-08-09,1.11,18,282,5,
22969447,Casa apartamento cómodo y luminoso en Valencia,169916844,Federico,POBLATS DE L'OEST,BENIMAMET,39.49842,-0.41693,Entire home/apt,60,2,254,2024-09-15,3.16,1,86,15,
22976910,"SPACIOUS & COZY - 6 BR - PREMIUM LOCATION, WIFI",170333894,Pepa,CIUTAT VELLA,EL MERCAT,39.4727,-0.37848,Entire home/apt,391,1,102,2024-08-27,1.29,1,302,30,VT-43924-V
22981158,STUNNING CENTRAL DESIGN PENTHOUSE - TERRACE,170388125,Patxi,CIUTAT VELLA,SANT FRANCESC,39.4713648,-0.3793037,Entire home/apt,255,1,147,2024-09-02,1.85,2,282,23,VT-44635-V
23039093,Una ubicación perfecta,170963198,Tatiana,EL PLA DEL REAL,EXPOSICIO,39.47572,-0.35932,Entire home/apt,110,1,283,2024-09-14,3.52,1,25,28,001132018004791
23048212,Apartment shared with the owner,9628889,Francisco,PATRAIX,VARA DE QUART,39.46314,-0.40258,Private room,31,1,98,2024-09-13,1.30,1,63,23,
23052952,Céntrico loft en edificio histórico,8185074,César,CIUTAT VELLA,EL CARME,39.47704,-0.38207,Entire home/apt,,5,19,2019-10-29,0.24,1,0,0,VT-40636-V
23054727,1 Bedroom with balcony. El Carmen. Valencia.TRA1,170698476,Bet,CIUTAT VELLA,EL CARME,39.47993,-0.38047,Entire home/apt,173,1,2,2021-07-28,0.04,52,185,0,VT-36471-V
23054742,1 Bedroom up to 3 people. El Carmen. Valencia. TRA2,170698476,Bet,CIUTAT VELLA,EL CARME,39.47996,-0.38037,Entire home/apt,161,1,3,2020-06-28,0.04,52,176,0,VT-36472-V
23054756,1 Bedroom with balcony. El Carmen. Valencia. TRA3,170698476,Bet,CIUTAT VELLA,EL CARME,39.47841,-0.38017,Entire home/apt,173,1,5,2023-03-18,0.09,52,186,0,VT-36473-V
23054757,1 Bedroom up to 3 people. El Carmen. Valencia. TRA4,170698476,Bet,CIUTAT VELLA,EL CARME,39.47847,-0.37869,Entire home/apt,161,1,8,2024-04-26,0.10,52,176,2,VT-36474-V
23054772,1 Bedroom with balcony. El Carmen. Valencia.TRA5,170698476,Bet,CIUTAT VELLA,EL CARME,39.48021,-0.38036,Entire home/apt,173,1,4,2024-03-29,0.12,52,185,1,VT-36475-V
23054786,1 Bedroom up to 3 people. El Carmen. Valencia. TRA6,170698476,Bet,CIUTAT VELLA,EL CARME,39.47811,-0.38018,Entire home/apt,161,1,4,2021-11-15,0.05,52,176,0,VT-36476-V
23054794,1 Bedroom penthouse with terrace. El Carmen. TRA7,170698476,Bet,CIUTAT VELLA,EL CARME,39.48003,-0.37863,Entire home/apt,193,1,3,2022-02-28,0.04,52,180,0,
23059171,Apartment Ciudad de las ciencias 3,32815342,Marcos,QUATRE CARRERES,NA ROVELLA,39.45505,-0.36704,Entire home/apt,105,4,184,2024-09-08,2.31,3,163,33,
23061196,ATICO EN EL CENTRO DE VALENCIA CON TERRAZA,3437604,Vicent,EXTRAMURS,LA PETXINA,39.47467,-0.38926,Entire home/apt,81,7,22,2024-07-28,0.29,3,32,2,
23071150,"Acogedor piso en Valencia, para 2px. WIFI.",171280871,Ivan & Mery,JESUS,L'HORT DE SENABRE,39.45447,-0.38989,Entire home/apt,72,3,201,2024-09-04,2.52,1,61,38,
23071229,Amazing room near downtown and Túria Park!,92123253,Germán,L'EIXAMPLE,EL PLA DEL REMEI,39.47018,-0.36642,Private room,63,3,138,2024-09-09,1.74,2,139,33,
23073988,STYLISH APARTMENT IN BEACH / CABAÑAL AREA - WIFI,171308638,Francisco,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4664,-0.33189,Entire home/apt,145,1,133,2024-09-13,1.66,1,312,28,VT-43218-V
23080931,"3 BR, COZY AND QUIET, RUZAFA - WIFI (FIBER)",171387362,Mar,L'EIXAMPLE,LA GRAN VIA,39.46506,-0.37302,Entire home/apt,162,1,115,2024-09-05,1.45,1,305,23,VT-44169-V
23082531,Best location to discover Valencia - 3Bedroom/2bth,635155,Carlos,CIUTAT VELLA,EL MERCAT,39.47544,-0.38022,Entire home/apt,160,3,206,2024-09-15,2.58,1,55,46,VT-45702-V
23087396,Central location with balcony in Valencia,7218190,Andreu,CIUTAT VELLA,LA XEREA,39.47354,-0.37366,Private room,52,1,360,2024-08-31,4.50,4,185,77,VT-42457-V
23116170,design flat in ruzafa,3690047,Mompo Gimeno Asociados Sl,L'EIXAMPLE,RUSSAFA,39.45881,-0.37777,Entire home/apt,122,60,11,2024-01-27,0.20,5,111,1,
23122046,Diseño exquisito y amplia terraza en el centro.,94473114,Jordi,EXTRAMURS,ARRANCAPINS,39.46724,-0.3831,Entire home/apt,125,3,152,2024-08-11,1.90,4,72,23,VT-40027-V
23139577,Parque Central XI,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.4622,-0.37652,Entire home/apt,484,1,18,2023-09-09,0.31,116,311,0,AT-39375-V
23139582,Parque Central XV,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46185,-0.37663,Entire home/apt,492,1,26,2024-08-05,0.33,116,318,1,AT-39379-V
23157766,Bright apartment in Ruzafa,73745180,Kike,L'EIXAMPLE,RUSSAFA,39.461463928222656,-0.36562299728393555,Entire home/apt,109,4,46,2022-01-09,0.58,2,52,0,VT-46184-V
23216880,Apartamento en Universidad y cerca de la playa,106423765,Ramon,ALGIROS,L'ILLA PERDUDA,39.47148,-0.34166,Entire home/apt,95,10,102,2024-08-07,1.29,13,315,24,
23230156,"Ático, cerca del sol!",528123,Mario&Do,L'EIXAMPLE,LA GRAN VIA,39.46691,-0.36638,Entire home/apt,100,5,47,2023-11-15,0.78,1,152,7,
23231315,APARTMENT In The  Center Of The City Very Sunny,172843623,Maria Isabel,EXTRAMURS,ARRANCAPINS,39.47089,-0.38554,Entire home/apt,100,3,197,2024-09-03,2.49,1,323,41,VT45427V
23246329,Piso acogedor cerca de la playa,52574981,Hello,ALGIROS,CIUTAT JARDI,39.47218,-0.34068,Entire home/apt,,3,10,2023-08-17,0.26,6,0,0,
